Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,RFM_Total,Segment
16686,47,16,4881.07,4,5,5,455,14,Champions
16687,391,1,157.63,2,2,1,221,5,At Risk
16688,1,4,1260.86,5,4,4,544,13,Champions
16689,76,2,422.59999999999997,3,2,2,322,7,Potential Loyalists
16690,72,4,353.03,3,4,2,342,9,Potential Loyalists
16691,418,2,178.83,1,2,1,121,4,Lost
16692,256,4,1914.6999999999998,2,4,4,244,10,Loyal Customers
16693,69,5,1179.48,3,4,3,343,10,Loyal Customers
16694,723,1,98.30000000000001,1,2,1,121,4,Lost
16695,562,2,191.9,1,2,1,121,4,Lost
16696,135,4,657.9000000000001,3,4,3,343,10,Loyal Customers
16697,241,1,112.75,2,2,1,221,5,At Risk
16698,227,2,1998.0,2,2,4,224,8,Potential Loyalists
16699,380,7,994.6,2,4,3,243,9,Potential Loyalists
16700,9,25,8830.77,5,5,5,555,15,Champions
16701,9,26,9916.73,5,5,5,555,15,Champions
16702,415,4,1110.83,1,4,3,143,8,Potential Loyalists
16704,618,2,664.16,1,2,3,123,6,At Risk
16705,1,42,43515.051,5,5,5,555,15,Champions
16706,37,3,531.35,4,3,2,432,9,Potential Loyalists
16707,400,4,533.41,2,4,2,242,8,Potential Loyalists
16708,46,1,656.63,4,2,3,423,9,Potential Loyalists
16709,85,14,9056.01,3,5,5,355,13,Champions
16710,19,22,5921.35,5,5,5,555,15,Champions
16711,3,9,2868.48,5,5,4,554,14,Champions
16712,9,13,4232.87,5,5,5,555,15,Champions
16713,19,32,14115.56,5,5,5,555,15,Champions
16714,219,4,1497.33,2,4,4,244,10,Loyal Customers
16715,78,2,625.52,3,2,3,323,8,Potential Loyalists
16716,267,3,2149.6800000000003,2,3,4,234,9,Potential Loyalists
16717,24,14,6663.68,4,5,5,455,14,Champions
16718,369,5,3006.08,2,4,5,245,11,Loyal Customers
16719,15,14,3513.62,5,5,5,555,15,Champions
16720,26,3,758.74,4,3,3,433,10,Loyal Customers
16721,262,1,292.47,2,2,2,222,6,At Risk
16722,17,22,8189.56,5,5,5,555,15,Champions
16723,91,4,1231.36,3,4,4,344,11,Loyal Customers
16724,405,1,147.35,2,2,1,221,5,At Risk
16725,302,14,1688.26,2,5,4,254,11,Loyal Customers
16726,26,7,2063.88,4,4,4,444,12,Loyal Customers
16727,364,4,1377.77,2,4,4,244,10,Loyal Customers
16728,46,4,1048.28,4,4,3,443,11,Loyal Customers
16729,38,21,7205.33,4,5,5,455,14,Champions
16730,52,3,743.11,4,3,3,433,10,Loyal Customers
16731,648,1,170.3,1,2,1,121,4,Lost
16732,32,4,4387.64,4,4,5,445,13,Champions
16733,530,1,259.68,1,2,1,121,4,Lost
16734,52,3,646.76,4,3,3,433,10,Loyal Customers
16735,79,14,6217.41,3,5,5,355,13,Champions
16736,506,5,2956.56,1,4,5,145,10,Loyal Customers
16737,53,2,835.1999999999999,4,2,3,423,9,Potential Loyalists
16738,298,1,3.75,2,2,1,221,5,At Risk
16739,177,2,786.43,3,2,3,323,8,Potential Loyalists
16740,395,1,226.91,2,2,1,221,5,At Risk
16741,625,1,173.06,1,2,1,121,4,Lost
16742,47,14,2799.87,4,5,4,454,13,Champions
16743,29,14,4212.15,4,5,5,455,14,Champions
16744,11,7,1291.91,5,4,4,544,13,Champions
16745,87,17,7180.7,3,5,5,355,13,Champions
16746,5,42,18046.75,5,5,5,555,15,Champions
16747,38,2,836.06,4,2,3,423,9,Potential Loyalists
16748,18,14,3637.33,5,5,5,555,15,Champions
16749,591,2,4157.88,1,2,5,125,8,Potential Loyalists
16750,45,5,623.93,4,4,3,443,11,Loyal Customers
16751,31,1,1764.72,4,2,4,424,10,Loyal Customers
16752,373,1,207.5,2,2,1,221,5,At Risk
16753,58,1,223.92000000000002,4,2,1,421,7,Potential Loyalists
16754,372,29,65500.07,2,5,5,255,12,Loyal Customers
16755,114,7,2864.68,3,4,4,344,11,Loyal Customers
16756,215,7,1312.3700000000001,2,4,4,244,10,Loyal Customers
16757,319,2,270.48,2,2,1,221,5,At Risk
16758,65,1,369.34000000000003,3,2,2,322,7,Potential Loyalists
16759,8,3,789.79,5,3,3,533,11,Loyal Customers
16760,430,1,228.0,1,2,1,121,4,Lost
16761,97,1,316.62,3,2,2,322,7,Potential Loyalists
16762,20,3,1207.24,4,3,3,433,10,Loyal Customers
16763,199,2,964.6999999999999,2,2,3,223,7,Potential Loyalists
16764,4,13,2790.9500000000003,5,5,4,554,14,Champions
16765,294,2,454.75,2,2,2,222,6,At Risk
16766,273,2,1145.6,2,2,3,223,7,Potential Loyalists
16767,31,15,8056.76,4,5,5,455,14,Champions
16768,48,9,1698.57,4,5,4,454,13,Champions
16769,260,4,1117.05,2,4,3,243,9,Potential Loyalists
16770,58,9,1778.93,4,5,4,454,13,Champions
16771,33,10,3949.6,4,5,5,455,14,Champions
16772,423,3,3698.0499999999997,1,3,5,135,9,Potential Loyalists
16773,57,3,421.24,4,3,2,432,9,Potential Loyalists
16774,68,8,1567.48,3,5,4,354,12,Loyal Customers
16775,10,16,2820.84,5,5,4,554,14,Champions
16776,60,2,592.51,3,2,2,322,7,Potential Loyalists
16777,80,5,1292.18,3,4,4,344,11,Loyal Customers
16778,74,2,245.94,3,2,1,321,6,At Risk
16779,2,53,32809.03,5,5,5,555,15,Champions
16780,100,3,596.4,3,3,2,332,8,Potential Loyalists
16781,372,2,623.0,2,2,3,223,7,Potential Loyalists
16782,10,38,9636.12,5,5,5,555,15,Champions
16783,437,1,391.95,1,2,2,122,5,At Risk
16784,20,5,892.33,4,4,3,443,11,Loyal Customers
16785,410,1,533.78,2,2,2,222,6,At Risk
16786,394,1,51.839999999999996,2,2,1,221,5,At Risk
16787,398,4,1017.53,2,4,3,243,9,Potential Loyalists
16788,123,5,1928.93,3,4,4,344,11,Loyal Customers
16789,8,1,80.8,5,2,1,521,8,Potential Loyalists
16790,4,6,1545.6200000000001,5,4,4,544,13,Champions
16791,29,15,3957.63,4,5,5,455,14,Champions
16792,282,5,623.46,2,4,3,243,9,Potential Loyalists
16793,57,1,243.84,4,2,1,421,7,Potential Loyalists
16794,1,15,2052.7,5,5,4,554,14,Champions
16795,365,3,2062.41,2,3,4,234,9,Potential Loyalists
16796,89,1,305.62,3,2,2,322,7,Potential Loyalists
16797,393,5,1802.02,2,4,4,244,10,Loyal Customers
16798,554,3,841.16,1,3,3,133,7,Potential Loyalists
16799,432,2,452.78000000000003,1,2,2,122,5,At Risk
16800,11,1,1162.65,5,2,3,523,10,Loyal Customers
16801,163,4,1594.23,3,4,4,344,11,Loyal Customers
16802,679,2,582.61,1,2,2,122,5,At Risk
16803,65,1,332.3,3,2,2,322,7,Potential Loyalists
16804,23,3,536.99,4,3,2,432,9,Potential Loyalists
16805,174,5,1091.34,3,4,3,343,10,Loyal Customers
16806,103,4,762.16,3,4,3,343,10,Loyal Customers
16807,143,6,2123.88,3,4,4,344,11,Loyal Customers
16808,99,2,288.42,3,2,2,322,7,Potential Loyalists
16809,23,9,1727.43,4,5,4,454,13,Champions
16810,192,2,842.0400000000001,2,2,3,223,7,Potential Loyalists
16811,5,2,547.07,5,2,2,522,9,Potential Loyalists
16812,361,4,2392.0,2,4,4,244,10,Loyal Customers
16813,8,10,1652.18,5,5,4,554,14,Champions
16814,14,36,11924.85,5,5,5,555,15,Champions
16815,454,2,406.02,1,2,2,122,5,At Risk
16816,103,4,417.06,3,4,2,342,9,Potential Loyalists
16817,3,13,2560.7,5,5,4,554,14,Champions
16818,11,11,3349.57,5,5,5,555,15,Champions
16819,465,2,182.59,1,2,1,121,4,Lost
16820,96,1,497.61,3,2,2,322,7,Potential Loyalists
16821,382,1,113.35,2,2,1,221,5,At Risk
16822,686,1,181.39,1,2,1,121,4,Lost
16823,227,7,2243.09,2,4,4,244,10,Loyal Customers
16824,16,3,686.24,5,3,3,533,11,Loyal Customers
16825,39,5,1826.89,4,4,4,444,12,Loyal Customers
16826,51,1,341.7,4,2,2,422,8,Potential Loyalists
16827,393,5,392.13,2,4,2,242,8,Potential Loyalists
16828,93,2,128.5,3,2,1,321,6,At Risk
16829,157,2,513.32,3,2,2,322,7,Potential Loyalists
16830,39,4,1207.5,4,4,3,443,11,Loyal Customers
16831,565,1,91.8,1,2,1,121,4,Lost
16832,184,5,417.61,3,4,2,342,9,Potential Loyalists
16833,1,6,2409.04,5,4,4,544,13,Champions
16834,228,2,898.96,2,3,3,233,8,Potential Loyalists
16835,128,6,1456.66,3,4,4,344,11,Loyal Customers
16836,40,4,782.37,4,4,3,443,11,Loyal Customers
16837,31,11,3170.98,4,5,5,455,14,Champions
16838,197,4,1159.61,2,4,3,243,9,Potential Loyalists
16839,9,44,21758.25,5,5,5,555,15,Champions
16840,603,2,139.85,1,3,1,131,5,At Risk
16841,37,12,4006.06,4,5,5,455,14,Champions
16842,101,3,1264.19,3,3,4,334,10,Loyal Customers
16843,43,35,19571.43,4,5,5,455,14,Champions
16844,563,2,614.34,1,3,3,133,7,Potential Loyalists
16845,618,1,253.88,1,2,1,121,4,Lost
16846,50,3,842.41,4,3,3,433,10,Loyal Customers
16847,43,2,614.89,4,3,3,433,10,Loyal Customers
16848,53,4,1411.62,4,4,4,444,12,Loyal Customers
16849,187,1,124.57,3,2,1,321,6,At Risk
16850,334,1,332.41,2,2,2,222,6,At Risk
16851,4,3,342.45,5,3,2,532,10,Loyal Customers
16852,10,2,144.91000000000003,5,3,1,531,9,Potential Loyalists
16854,417,2,1408.96,1,3,4,134,8,Potential Loyalists
16855,24,2,328.4,4,3,2,432,9,Potential Loyalists
16856,15,3,358.49,5,3,2,532,10,Loyal Customers
16857,443,1,352.8,1,2,2,122,5,At Risk
16858,369,10,4292.59,2,5,5,255,12,Loyal Customers
16859,145,7,1932.41,3,4,4,344,11,Loyal Customers
16860,453,3,1610.62,1,3,4,134,8,Potential Loyalists
16861,60,5,946.59,3,4,3,343,10,Loyal Customers
16862,547,4,662.33,1,4,3,143,8,Potential Loyalists
16863,31,3,834.27,4,3,3,433,10,Loyal Customers
16864,434,2,409.25,1,3,2,132,6,At Risk
16865,402,1,130.95,2,2,1,221,5,At Risk
16866,141,3,207.73999999999998,3,3,1,331,7,Potential Loyalists
16867,690,1,76.74000000000001,1,2,1,121,4,Lost
16868,394,3,384.56,2,3,2,232,7,Potential Loyalists
16869,23,4,817.12,4,4,3,443,11,Loyal Customers
16870,469,1,450.15999999999997,1,2,2,122,5,At Risk
16871,22,6,2812.34,4,4,4,444,12,Loyal Customers
16872,77,6,1213.13,3,4,3,343,10,Loyal Customers
16873,5,12,14617.39,5,5,5,555,15,Champions
16874,379,1,209.89000000000001,2,2,1,221,5,At Risk
16875,67,11,4234.53,3,5,5,355,13,Champions
16876,404,1,136.01,2,2,1,221,5,At Risk
16877,12,6,846.62,5,4,3,543,12,Loyal Customers
16878,84,1,13.3,3,2,1,321,6,At Risk
16880,31,8,1813.21,4,5,4,454,13,Champions
16881,67,1,432.0,3,2,2,322,7,Potential Loyalists
16882,67,3,705.12,3,3,3,333,9,Potential Loyalists
16883,187,19,2246.06,3,5,4,354,12,Loyal Customers
16884,38,4,1070.97,4,4,3,443,11,Loyal Customers
16885,15,4,684.6,5,4,3,543,12,Loyal Customers
16886,456,1,134.0,1,2,1,121,4,Lost
16887,35,3,658.17,4,3,3,433,10,Loyal Customers
16888,401,3,434.2,2,3,2,232,7,Potential Loyalists
16889,195,6,2526.65,2,4,4,244,10,Loyal Customers
16890,477,3,285.41,1,3,1,131,5,At Risk
16891,2,11,1727.94,5,5,4,554,14,Champions
16892,1,7,754.75,5,4,3,543,12,Loyal Customers
16893,367,2,249.89000000000001,2,3,1,231,6,At Risk
16894,502,3,1306.96,1,3,4,134,8,Potential Loyalists
16895,65,5,1102.9,3,4,3,343,10,Loyal Customers
16896,555,1,103.95,1,2,1,121,4,Lost
16897,299,2,289.78,2,3,2,232,7,Potential Loyalists
16898,26,5,885.21,4,4,3,443,11,Loyal Customers
16899,8,8,1695.77,5,5,4,554,14,Champions
16900,17,3,887.11,5,3,3,533,11,Loyal Customers
16901,729,1,204.26,1,2,1,121,4,Lost
16902,116,1,1706.88,3,2,4,324,9,Potential Loyalists
16903,29,3,1041.75,4,3,3,433,10,Loyal Customers
16904,4,21,4675.36,5,5,5,555,15,Champions
16905,5,17,4706.77,5,5,5,555,15,Champions
16906,82,7,1410.92,3,4,4,344,11,Loyal Customers
16907,29,9,1470.89,4,5,4,454,13,Champions
16908,722,1,252.59,1,2,1,121,4,Lost
16909,72,1,379.14,3,2,2,322,7,Potential Loyalists
16910,4,8,1508.96,5,5,4,554,14,Champions
16911,636,2,255.25,1,3,1,131,5,At Risk
16912,29,15,4460.51,4,5,5,455,14,Champions
16913,290,3,423.90999999999997,2,3,2,232,7,Potential Loyalists
16914,36,1,183.76,4,2,1,421,7,Potential Loyalists
16915,9,11,1543.18,5,5,4,554,14,Champions
16916,24,4,902.02,4,4,3,443,11,Loyal Customers
16917,277,2,1851.88,2,3,4,234,9,Potential Loyalists
16918,50,16,3206.54,4,5,5,455,14,Champions
16919,156,24,4909.66,3,5,5,355,13,Champions
16920,411,1,355.45,1,2,2,122,5,At Risk
16921,61,3,409.21,3,3,2,332,8,Potential Loyalists
16922,573,1,611.08,1,2,3,123,6,At Risk
16923,12,32,13157.130000000001,5,5,5,555,15,Champions
16924,21,3,829.89,4,3,3,433,10,Loyal Customers
16925,540,1,125.65,1,2,1,121,4,Lost
16926,371,5,1169.6100000000001,2,4,3,243,9,Potential Loyalists
16927,116,3,543.05,3,3,2,332,8,Potential Loyalists
16928,80,29,3897.5299999999997,3,5,5,355,13,Champions
16929,4,7,1295.39,5,4,4,544,13,Champions
16930,26,3,378.89,4,3,2,432,9,Potential Loyalists
16931,5,23,5032.22,5,5,5,555,15,Champions
16932,53,3,412.55,4,3,2,432,9,Potential Loyalists
16933,1,9,3099.3,5,5,5,555,15,Champions
16934,55,6,2083.14,4,4,4,444,12,Loyal Customers
16935,382,3,530.86,2,3,2,232,7,Potential Loyalists
16936,26,2,548.29,4,3,2,432,9,Potential Loyalists
16937,499,1,196.25,1,2,1,121,4,Lost
16938,9,9,6995.360000000001,5,5,5,555,15,Champions
16939,489,3,433.85,1,3,2,132,6,At Risk
16940,52,8,6427.66,4,5,5,455,14,Champions
16941,612,1,33.0,1,2,1,121,4,Lost
16942,13,9,1904.99,5,5,4,554,14,Champions
16943,212,5,1299.49,2,4,4,244,10,Loyal Customers
16944,610,1,101.36,1,2,1,121,4,Lost
16945,22,33,8548.16,4,5,5,455,14,Champions
16946,383,5,1222.04,2,4,4,244,10,Loyal Customers
16947,236,5,955.21,2,4,3,243,9,Potential Loyalists
16948,139,7,868.77,3,4,3,343,10,Loyal Customers
16949,4,6,1286.27,5,4,4,544,13,Champions
16950,57,10,3541.77,4,5,5,455,14,Champions
16951,135,3,1277.75,3,3,4,334,10,Loyal Customers
16952,109,5,795.83,3,4,3,343,10,Loyal Customers
16953,30,1,20.8,4,2,1,421,7,Potential Loyalists
16954,1,20,6081.88,5,5,5,555,15,Champions
16955,185,6,1120.31,3,4,3,343,10,Loyal Customers
16956,18,1,308.74,5,2,2,522,9,Potential Loyalists
16957,239,2,416.64,2,3,2,232,7,Potential Loyalists
16958,435,1,778.49,1,2,3,123,6,At Risk
16959,87,1,117.35000000000001,3,2,1,321,6,At Risk
16960,39,8,1990.88,4,5,4,454,13,Champions
16961,116,3,794.56,3,3,3,333,9,Potential Loyalists
16962,410,1,251.04,2,2,1,221,5,At Risk
16963,187,1,110.55000000000001,3,2,1,321,6,At Risk
16964,733,2,207.85,1,3,1,131,5,At Risk
16965,227,1,201.19,2,2,1,221,5,At Risk
16966,8,7,2154.97,5,4,4,544,13,Champions
16967,189,1,319.02,3,2,2,322,7,Potential Loyalists
16968,4,2,439.43,5,3,2,532,10,Loyal Customers
16969,39,3,650.41,4,3,3,433,10,Loyal Customers
16970,626,1,71.4,1,2,1,121,4,Lost
16971,38,1,357.21,4,2,2,422,8,Potential Loyalists
16972,383,2,749.0,2,3,3,233,8,Potential Loyalists
16973,386,1,127.0,2,2,1,221,5,At Risk
16974,523,2,365.5,1,3,2,132,6,At Risk
16975,423,3,926.12,1,3,3,133,7,Potential Loyalists
16976,267,1,251.51999999999998,2,2,1,221,5,At Risk
16977,395,4,496.0,2,4,2,242,8,Potential Loyalists
16978,78,3,768.88,3,3,3,333,9,Potential Loyalists
16979,4,9,2859.74,5,5,4,554,14,Champions
16980,255,3,1422.8300000000002,2,3,4,234,9,Potential Loyalists
16982,61,1,384.06,3,2,2,322,7,Potential Loyalists
16983,13,11,3490.5299999999997,5,5,5,555,15,Champions
16984,88,9,10350.53,3,5,5,355,13,Champions
16985,17,23,10923.16,5,5,5,555,15,Champions
16986,30,11,4888.75,4,5,5,455,14,Champions
16987,3,11,2521.4,5,5,4,554,14,Champions
16988,5,2,382.67,5,3,2,532,10,Loyal Customers
16989,7,6,1133.25,5,4,3,543,12,Loyal Customers
16990,219,2,344.0,2,3,2,232,7,Potential Loyalists
16991,421,1,1041.21,1,2,3,123,6,At Risk
16992,11,13,5476.5,5,5,5,555,15,Champions
16993,464,2,1950.9499999999998,1,3,4,134,8,Potential Loyalists
16996,30,9,2123.61,4,5,4,454,13,Champions
16997,288,3,702.0,2,3,3,233,8,Potential Loyalists
16998,150,5,402.0,3,4,2,342,9,Potential Loyalists
16999,23,2,484.82,4,3,2,432,9,Potential Loyalists
17000,396,2,406.3,2,3,2,232,7,Potential Loyalists
17001,1,19,6640.8,5,5,5,555,15,Champions
17002,86,7,2571.55,3,4,4,344,11,Loyal Customers
17003,402,4,828.21,2,4,3,243,9,Potential Loyalists
17004,46,4,2324.36,4,4,4,444,12,Loyal Customers
17005,471,2,622.36,1,3,3,133,7,Potential Loyalists
17006,5,8,1635.27,5,5,4,554,14,Champions
17007,51,7,1120.1,4,4,3,443,11,Loyal Customers
17008,429,1,81.36,1,2,1,121,4,Lost
17009,551,1,242.06,1,2,1,121,4,Lost
17010,18,1,195.36,5,2,1,521,8,Potential Loyalists
17011,30,3,671.7,4,3,3,433,10,Loyal Customers
17012,725,1,360.61,1,2,2,122,5,At Risk
17014,8,3,583.4300000000001,5,3,2,532,10,Loyal Customers
17015,29,3,1838.6100000000001,4,3,4,434,11,Loyal Customers
17016,577,1,552.4,1,2,2,122,5,At Risk
17017,3,29,12576.99,5,5,5,555,15,Champions
17018,41,6,2287.7,4,4,4,444,12,Loyal Customers
17019,11,11,3602.29,5,5,5,555,15,Champions
17020,542,2,935.62,1,3,3,133,7,Potential Loyalists
17021,442,6,1182.22,1,4,3,143,8,Potential Loyalists
17022,31,2,260.0,4,3,1,431,8,Potential Loyalists
17023,417,3,800.18,1,3,3,133,7,Potential Loyalists
17024,45,3,95.85,4,3,1,431,8,Potential Loyalists
17025,61,5,1349.67,3,4,4,344,11,Loyal Customers
17026,185,3,175.82999999999998,3,3,1,331,7,Potential Loyalists
17027,79,9,1310.63,3,5,4,354,12,Loyal Customers
17028,581,3,1593.83,1,3,4,134,8,Potential Loyalists
17029,111,7,2137.3,3,4,4,344,11,Loyal Customers
17030,64,1,146.87,3,2,1,321,6,At Risk
17031,12,6,2773.85,5,4,4,544,13,Champions
17032,548,8,2984.32,1,5,5,155,11,Loyal Customers
17033,86,4,1332.79,3,4,4,344,11,Loyal Customers
17034,16,5,1276.42,5,4,4,544,13,Champions
17035,246,4,613.59,2,4,3,243,9,Potential Loyalists
17036,383,1,176.9,2,2,1,221,5,At Risk
17037,88,1,1267.32,3,2,4,324,9,Potential Loyalists
17038,30,2,743.17,4,3,3,433,10,Loyal Customers
17039,604,1,1954.99,1,2,4,124,7,Potential Loyalists
17040,138,2,463.25,3,3,2,332,8,Potential Loyalists
17041,27,6,1655.2,4,4,4,444,12,Loyal Customers
17042,3,5,1036.58,5,4,3,543,12,Loyal Customers
17043,32,8,2593.65,4,5,4,454,13,Champions
17044,25,12,11962.3,4,5,5,455,14,Champions
17045,113,5,827.6800000000001,3,4,3,343,10,Loyal Customers
17046,157,5,1906.07,3,4,4,344,11,Loyal Customers
17047,85,6,2289.23,3,4,4,344,11,Loyal Customers
17048,118,7,2071.68,3,4,4,344,11,Loyal Customers
17049,3,19,9942.53,5,5,5,555,15,Champions
17050,96,11,4648.59,3,5,5,355,13,Champions
17051,194,4,706.49,2,4,3,243,9,Potential Loyalists
17052,28,1,399.09,4,2,2,422,8,Potential Loyalists
17053,131,1,498.48,3,2,2,322,7,Potential Loyalists
17054,28,5,1356.33,4,4,4,444,12,Loyal Customers
17055,446,1,232.85,1,2,1,121,4,Lost
17056,738,1,128.60000000000002,1,2,1,121,4,Lost
17057,596,1,294.74,1,2,2,122,5,At Risk
17058,82,3,1179.89,3,3,3,333,9,Potential Loyalists
17059,30,9,4864.57,4,5,5,455,14,Champions
17060,266,1,234.24,2,2,1,221,5,At Risk
17061,74,11,5232.2300000000005,3,5,5,355,13,Champions
17062,314,6,889.75,2,4,3,243,9,Potential Loyalists
17063,21,13,3638.53,4,5,5,455,14,Champions
17064,59,3,855.45,4,3,3,433,10,Loyal Customers
17065,638,2,194.7,1,3,1,131,5,At Risk
17066,726,1,228.34,1,2,1,121,4,Lost
17067,725,3,454.54,1,3,2,132,6,At Risk
17068,12,47,8987.68,5,5,5,555,15,Champions
17069,28,14,5517.2300000000005,4,5,5,455,14,Champions
17070,114,2,437.42,3,3,2,332,8,Potential Loyalists
17071,28,13,3793.71,4,5,5,455,14,Champions
17072,625,1,273.35,1,2,1,121,4,Lost
17073,18,4,1446.09,5,4,4,544,13,Champions
17074,563,1,203.05,1,2,1,121,4,Lost
17075,18,10,2236.63,5,5,4,554,14,Champions
17076,36,6,1242.75,4,4,4,444,12,Loyal Customers
17077,578,1,306.0,1,2,2,122,5,At Risk
17078,36,2,378.2,4,3,2,432,9,Potential Loyalists
17079,78,1,118.80000000000001,3,2,1,321,6,At Risk
17080,22,7,957.53,4,4,3,443,11,Loyal Customers
17081,25,6,949.39,4,4,3,443,11,Loyal Customers
17082,33,6,4732.03,4,4,5,445,13,Champions
17083,109,9,4049.79,3,5,5,355,13,Champions
17084,35,3,5001.21,4,3,5,435,12,Loyal Customers
17085,123,28,7847.67,3,5,5,355,13,Champions
17086,7,6,2050.08,5,4,4,544,13,Champions
17087,738,1,221.53,1,2,1,121,4,Lost
17088,28,4,1991.01,4,4,4,444,12,Loyal Customers
17089,386,1,128.45,2,2,1,221,5,At Risk
17090,4,13,3080.1800000000003,5,5,5,555,15,Champions
17091,3,19,7495.75,5,5,5,555,15,Champions
17092,50,11,5511.41,4,5,5,455,14,Champions
17093,593,1,235.88,1,2,1,121,4,Lost
17094,322,2,402.20000000000005,2,3,2,232,7,Potential Loyalists
17095,23,7,2572.25,4,4,4,444,12,Loyal Customers
17096,15,11,3697.93,5,5,5,555,15,Champions
17097,2,9,1143.36,5,5,3,553,13,Champions
17098,382,3,591.0699999999999,2,3,2,232,7,Potential Loyalists
17099,533,1,582.17,1,2,2,122,5,At Risk
17100,18,2,971.74,5,3,3,533,11,Loyal Customers
17101,10,7,2507.05,5,4,4,544,13,Champions
17102,262,1,25.5,2,2,1,221,5,At Risk
17103,722,1,424.3,1,2,2,122,5,At Risk
17104,424,1,474.03,1,2,2,122,5,At Risk
17105,159,2,665.78,3,3,3,333,9,Potential Loyalists
17106,389,1,481.58,2,2,2,222,6,At Risk
17107,33,10,16052.72,4,5,5,455,14,Champions
17108,664,1,174.95,1,2,1,121,4,Lost
17109,29,8,1291.71,4,5,4,454,13,Champions
17110,165,3,499.9,3,3,2,332,8,Potential Loyalists
17111,47,2,459.58,4,3,2,432,9,Potential Loyalists
17112,503,1,197.57,1,2,1,121,4,Lost
17113,574,6,2305.59,1,4,4,144,9,Potential Loyalists
17114,6,8,801.12,5,5,3,553,13,Champions
17115,8,7,2761.4900000000002,5,4,4,544,13,Champions
17116,648,1,389.78,1,2,2,122,5,At Risk
17117,288,1,116.19999999999999,2,2,1,221,5,At Risk
17118,318,1,157.02,2,2,1,221,5,At Risk
17119,3,2,606.91,5,3,2,532,10,Loyal Customers
17120,233,1,307.46,2,2,2,222,6,At Risk
17121,403,1,314.74,2,2,2,222,6,At Risk
17122,119,4,570.5,3,4,2,342,9,Potential Loyalists
17123,162,3,977.17,3,3,3,333,9,Potential Loyalists
17124,185,1,294.24,3,2,2,322,7,Potential Loyalists
17125,50,1,230.5,4,2,1,421,7,Potential Loyalists
17126,152,9,2016.43,3,5,4,354,12,Loyal Customers
17127,429,5,1155.0300000000002,1,4,3,143,8,Potential Loyalists
17128,335,1,157.09,2,2,1,221,5,At Risk
17129,520,1,31.85,1,2,1,121,4,Lost
17131,5,5,2463.17,5,4,4,544,13,Champions
17132,452,2,1220.9099999999999,1,3,4,134,8,Potential Loyalists
17133,16,12,14622.33,5,5,5,555,15,Champions
17134,107,3,625.3,3,3,3,333,9,Potential Loyalists
17135,16,10,1722.18,5,5,4,554,14,Champions
17136,662,1,231.68,1,2,1,121,4,Lost
17137,416,6,1099.81,1,4,3,143,8,Potential Loyalists
17138,276,7,4417.27,2,4,5,245,11,Loyal Customers
17139,16,25,19566.76,5,5,5,555,15,Champions
17140,247,1,454.12,2,2,2,222,6,At Risk
17141,418,4,727.58,1,4,3,143,8,Potential Loyalists
17142,239,4,1275.25,2,4,4,244,10,Loyal Customers
17143,417,2,880.97,1,3,3,133,7,Potential Loyalists
17144,1,2,984.57,5,3,3,533,11,Loyal Customers
17145,513,4,3120.91,1,4,5,145,10,Loyal Customers
17146,106,13,5852.64,3,5,5,355,13,Champions
17147,23,9,3199.95,4,5,5,455,14,Champions
17148,52,1,124.88,4,2,1,421,7,Potential Loyalists
17149,451,1,143.10000000000002,1,2,1,121,4,Lost
17150,377,6,1357.95,2,4,4,244,10,Loyal Customers
17151,735,1,231.90000000000003,1,2,1,121,4,Lost
17152,195,4,2016.5,2,4,4,244,10,Loyal Customers
17153,24,1,213.78,4,2,1,421,7,Potential Loyalists
17154,75,1,329.34,3,2,2,322,7,Potential Loyalists
17155,18,7,892.46,5,4,3,543,12,Loyal Customers
17156,492,1,591.87,1,2,2,122,5,At Risk
17157,8,19,5151.9,5,5,5,555,15,Champions
17158,32,5,1980.0,4,4,4,444,12,Loyal Customers
17159,22,5,2099.59,4,4,4,444,12,Loyal Customers
17160,31,17,10209.16,4,5,5,455,14,Champions
17161,444,1,856.01,1,2,3,123,6,At Risk
17162,29,10,1715.46,4,5,4,454,13,Champions
17163,22,4,699.78,4,4,3,443,11,Loyal Customers
17164,33,7,2467.35,4,4,4,444,12,Loyal Customers
17165,284,6,1794.32,2,4,4,244,10,Loyal Customers
17166,39,2,206.34,4,3,1,431,8,Potential Loyalists
17167,380,3,867.11,2,3,3,233,8,Potential Loyalists
17168,499,1,400.2,1,2,2,122,5,At Risk
17169,58,3,1156.73,4,3,3,433,10,Loyal Customers
17170,374,2,178.68,2,3,1,231,6,At Risk
17171,289,2,384.59,2,3,2,232,7,Potential Loyalists
17172,79,3,956.5699999999999,3,3,3,333,9,Potential Loyalists
17173,5,8,3766.6,5,5,5,555,15,Champions
17174,218,1,59.9,2,2,1,221,5,At Risk
17175,44,4,1443.69,4,4,4,444,12,Loyal Customers
17176,202,3,902.3199999999999,2,3,3,233,8,Potential Loyalists
17177,505,1,119.5,1,2,1,121,4,Lost
17178,731,1,432.96,1,2,2,122,5,At Risk
17179,178,6,1507.26,3,4,4,344,11,Loyal Customers
17180,56,11,2236.77,4,5,4,454,13,Champions
17181,57,3,309.85,4,3,2,432,9,Potential Loyalists
17182,423,2,321.3,1,3,2,132,6,At Risk
17183,8,6,3347.31,5,4,5,545,14,Champions
17184,569,2,198.41000000000003,1,3,1,131,5,At Risk
