,Revenue,Quantity,log_Revenue,log_Quantity,day_of_week,month,quarter,is_weekend,is_month_end,lag_1,lag_7,lag_30,rolling_7_mean,rolling_30_mean,rolling_7_std
2011-06-22,21143.75,15269,9.95914692671066,9.633645398212678,2,6,2,False,False,19827.91,44954.18,31232.53,23517.170000000006,22005.414666666664,13725.674511777795
2011-06-23,22469.62,13972,10.019963957144062,9.544882175080447,3,6,2,False,False,21143.75,32252.1,32460.83,20115.680000000004,21669.121999999996,9962.108461860202
2011-06-24,16016.04,9063,9.681408434511747,9.112065802707843,4,6,2,False,False,22469.62,19053.53,21870.71,18718.18285714286,21336.081666666665,8563.86775248527
2011-06-25,0.0,0,0.0,0.0,5,6,2,True,False,16016.04,0.0,32764.38,18284.25571428572,21140.926,8620.808684508387
2011-06-26,7032.36,3760,8.858419822258055,8.232440158470336,6,6,2,True,False,0.0,22421.48,21109.22,18284.25571428572,20048.780000000002,8620.808684508387
2011-06-27,13381.75,9151,9.501721843206441,9.12172771361958,0,6,2,False,False,7032.36,26110.99,0.0,16085.810000000003,19579.551333333333,9323.504721165747
2011-06-28,30470.88,20821,10.324559570109205,9.943765399034698,1,6,2,False,False,13381.75,19827.91,7338.9400000000005,14267.347142857147,20025.609666666667,8218.135413270893
2011-06-29,12569.78,7468,9.439130352165083,8.918516400357067,2,6,2,False,False,30470.88,21143.75,0.0,15787.771428571432,20796.674333333332,10170.867594337644
2011-06-30,41709.24,20495,10.63850194119026,9.927985024136515,3,6,2,False,True,12569.78,22469.62,18133.2,14562.918571428574,21215.667,9931.82088419579
2011-07-01,12146.44,7433,9.40487372697994,8.913819350857198,4,7,3,False,False,41709.24,16016.04,15380.39,17311.43571428572,22001.535,14220.717344102648
2011-07-02,0.0,0,0.0,0.0,5,7,3,True,False,12146.44,0.0,28078.91,16758.63571428572,21893.736666666668,14354.05184652967
2011-07-03,5972.7300000000005,3091,8.695126801906014,8.036573409707312,6,7,3,True,False,0.0,7032.36,15024.11,16758.63571428572,20957.772999999997,14354.05184652967
2011-07-04,30941.37,12056,10.339881721064154,9.397400683117311,0,7,3,False,False,5972.7300000000005,13381.75,0.0,16607.260000000006,20656.060333333335,14478.764605657256
2011-07-05,25988.510000000002,17631,10.165448274052652,9.777470711952642,1,7,3,False,False,30941.37,30470.88,25423.760000000002,19115.777142857147,21687.439333333336,15323.304332378522
2011-07-06,22934.22,17805,10.040428999311406,9.787290758133617,2,7,3,False,False,25988.510000000002,12569.78,16269.03,18475.438571428578,21706.264333333336,14856.243331806583
2011-07-07,27860.38,17638,10.23499677948825,9.777867638611477,3,7,3,False,False,22934.22,41709.24,33807.85,19956.072857142863,21928.43733333333,14685.059181882461
2011-07-08,17538.5,10153,9.772210759248482,9.22562299550734,4,7,3,False,False,27860.38,12146.44,30122.23,17977.66428571429,21730.188333333335,11942.814202044752
2011-07-09,0.0,0,0.0,0.0,5,7,3,True,False,17538.5,0.0,42862.8,18747.958571428575,21310.730666666666,11674.909578384219
2011-07-10,5959.54,4204,8.692916359981945,8.344029572407049,6,7,3,True,False,0.0,5972.7300000000005,58245.12,18747.958571428575,19881.970666666668,11674.909578384219
2011-07-11,20008.83,14097,9.903978931789567,9.553788222333822,0,7,3,False,False,5959.54,30941.37,0.0,18746.074285714294,18139.118000000002,11677.315913290828
2011-07-12,17938.49,11537,9.794759707115055,9.353401214816834,1,7,3,False,False,20008.83,25988.510000000002,12397.09,17184.28285714286,18806.079,10439.933020246048
2011-07-13,19411.52,15251,9.873673497720416,9.632465920977454,2,7,3,False,False,17938.49,22934.22,19696.66,16034.280000000004,18990.792333333335,9727.538877114119
2011-07-14,31979.04,17049,10.3728672371689,9.743905482711662,3,7,3,False,False,19411.52,27860.38,33324.49,15531.037142857149,18981.287666666667,9396.576327185543
2011-07-15,11814.7,6359,9.377184434586262,8.757783656334167,4,7,3,False,False,31979.04,17538.5,44954.18,16119.417142857146,18936.439333333336,10375.248154177185
2011-07-16,0.0,0,0.0,0.0,5,7,3,True,False,11814.7,0.0,32252.1,15301.731428571433,17831.789999999997,10469.886736076991
2011-07-17,16926.15,10809,9.736674120731921,9.288226910633254,6,7,3,True,False,0.0,5959.54,19053.53,15301.731428571433,16756.72,10469.886736076991
2011-07-18,22001.63,12701,9.99891727065001,9.44951474036292,0,7,3,False,False,16926.15,20008.83,0.0,16868.390000000007,16685.807333333334,9625.42147171402
2011-07-19,46583.01,28400,10.749012628182912,10.254179634797001,1,7,3,False,False,22001.63,17938.49,22421.48,17153.075714285722,17419.195,9762.281998089818
2011-07-20,27021.06,15341,10.204408848430436,9.63834944451924,2,7,3,False,False,46583.01,19411.52,26110.99,21245.150000000005,18224.579333333335,14832.967513863612
2011-07-21,30271.94,19533,10.318009523166548,9.879911816007422,3,7,3,False,False,27021.06,31979.04,19827.91,22332.227142857148,18254.915,14954.532935721876
2011-07-22,14628.880000000001,8325,9.590821291656539,9.02713842775492,4,7,3,False,False,30271.94,11814.7,21143.75,22088.35571428572,18603.049333333332,14783.944337191
2011-07-23,0.0,0,0.0,0.0,5,7,3,True,False,14628.880000000001,0.0,22469.62,22490.38142857143,18385.887,14493.414967165176
2011-07-24,26777.92,17569,10.195370289828508,9.773948181181144,6,7,3,True,False,0.0,16926.15,16016.04,22490.38142857143,17636.899666666668,14493.414967165176
2011-07-25,19676.55,14271,9.88723367098657,9.566054854819791,0,7,3,False,False,26777.92,22001.63,0.0,23897.777142857147,17995.629,14340.568568443292
2011-07-26,17284.301,12637,9.757611766146828,9.444463427333401,1,7,3,False,False,19676.55,46583.01,7032.36,23565.62285714286,18651.514000000003,14418.521309499472
2011-07-27,22846.13,13224,10.036580786683244,9.4898642567265,2,7,3,False,False,17284.301,27021.06,13381.75,19380.093,18993.245366666666,10282.564633142822
2011-07-28,54171.95,29683,10.899936985356339,10.298363459090025,3,7,3,False,False,22846.13,30271.94,30470.88,18783.67442857143,19308.724700000002,9878.645678199207
2011-07-29,17166.75,11165,9.750787902788684,9.320628725870305,4,7,3,False,False,54171.95,14628.880000000001,12569.78,22197.961571428576,20098.760366666666,16453.33880926585
2011-07-30,0.0,0,0.0,0.0,5,7,3,True,False,17166.75,0.0,41709.24,22560.51442857143,20251.9927,16285.863654598033
2011-07-31,33112.36,19398,10.407692105307987,9.872976797331106,6,7,3,True,True,0.0,26777.92,12146.44,22560.51442857143,18861.684699999998,16285.863654598033
2011-08-01,19778.12,11256,9.892382114803805,9.328745436354804,0,8,3,False,False,33112.36,19676.55,0.0,23465.434428571432,19560.548700000003,16729.210499510045
2011-08-02,20272.0,14223,9.917045230468194,9.562685957753686,1,8,3,False,False,19778.12,17284.301,5972.7300000000005,23479.944428571434,20219.81936666667,16725.42013584354
2011-08-03,26572.83,16125,10.187682175900415,9.688188155244967,2,8,3,False,False,20272.0,22846.13,30941.37,23906.758571428578,20696.4617,16578.438758911554
2011-08-04,62074.19,40092,11.036101671185214,10.598957034465641,3,8,3,False,False,26572.83,54171.95,25988.510000000002,24439.14428571429,20550.8437,16598.527806968155
2011-08-05,19703.95,12162,9.888625152198836,9.406153835618436,4,8,3,False,False,62074.19,17166.75,22934.22,25568.035714285717,21753.699699999997,19046.00969329521
2011-08-06,0.0,0,0.0,0.0,5,8,3,True,False,19703.95,0.0,27860.38,25930.492857142865,21646.024033333335,18882.925200522393
2011-08-07,7541.91,5174,8.928363328190244,8.55159461813357,6,8,3,True,False,0.0,33112.36,17538.5,25930.492857142865,20717.3447,18882.925200522393
2011-08-08,19743.98,12430,9.890654560805574,9.427948631791715,0,8,3,False,False,7541.91,19778.12,0.0,22277.571428571428,20384.12503333333,19716.926331895163
2011-08-09,25949.920000000002,15821,10.163962340759433,9.669156655581341,1,8,3,False,False,19743.98,20272.0,5959.54,22272.69428571429,21042.257700000002,19717.65184397714
2011-08-10,19853.41,12326,9.896181427686923,9.41954725755152,2,8,3,False,False,25949.920000000002,26572.83,20008.83,23083.82571428572,21708.603699999996,19738.407726265435
2011-08-11,54325.27,36444,10.902763182670057,10.503559553816313,3,8,3,False,False,19853.41,62074.19,17938.49,22123.90857142858,21703.423033333333,19703.810061944387
2011-08-12,17970.170000000002,11049,9.796524086172328,9.3101857069459,4,8,3,False,False,54325.27,19703.95,19411.52,21016.920000000006,22916.3157,17135.564923542297
2011-08-13,0.0,0,0.0,0.0,5,8,3,True,False,17970.170000000002,0.0,31979.04,20769.237142857146,22868.2707,17170.201315317292
2011-08-14,5701.87,3172,8.648724835876564,8.062432791583195,6,8,3,True,False,0.0,7541.91,11814.7,20769.237142857146,21802.3027,17170.20131531729
2011-08-15,17235.95,10173,9.754810614413397,9.22759072538271,0,8,3,False,False,5701.87,19743.98,0.0,20506.37428571429,21598.5417,17418.73785301799
2011-08-16,16072.710000000001,10461,9.684940297052117,9.255504923930557,1,8,3,False,False,17235.95,25949.920000000002,16926.15,20148.08428571429,22173.073366666667,17462.771822012153
2011-08-17,48554.44,24794,10.790461516875975,10.118397298923234,2,8,3,False,False,16072.710000000001,19853.41,22001.63,18737.05428571429,22144.625366666663,17314.255862981667
2011-08-18,54034.98,34016,10.897405399965882,10.434615678639949,3,8,3,False,False,48554.44,54325.27,46583.01,22837.201428571432,23029.719033333335,20691.594634596935
2011-08-19,17326.07,10663,9.760025297440356,9.274628861858545,4,8,3,False,False,54034.98,17970.170000000002,27021.06,22795.731428571435,23278.118033333332,20618.128828135224
2011-08-20,0.0,0,0.0,0.0,5,8,3,True,False,17326.07,0.0,30271.94,22703.717142857146,22954.951699999998,20644.673666922507
2011-08-21,14410.25,8075,9.575764430547164,8.996651979432729,6,8,3,True,False,0.0,5701.87,14628.880000000001,22703.717142857146,21945.88703333333,20644.673666922507
2011-08-22,29617.26,15527,10.296146342004459,9.650400124848845,0,8,3,False,False,14410.25,17235.95,0.0,23947.771428571432,21938.599366666665,19689.677491866496
2011-08-23,22384.02,13698,10.016147264130106,9.52507811645139,1,8,3,False,False,29617.26,16072.710000000001,26777.92,25716.530000000006,22925.841366666664,19541.81586575651
2011-08-24,38371.37,27328,10.555092948338968,10.215703688424663,2,8,3,False,False,22384.02,48554.44,19676.55,26618.145714285718,22779.378033333334,19164.669691999952
2011-08-25,22441.26,13151,10.018701067577895,9.48432911729596,3,8,3,False,False,38371.37,54034.98,17284.301,25163.42142857143,23402.538699999997,17539.62704520578
2011-08-26,24095.49,16763,10.089821465718225,9.726989009044962,4,8,3,False,False,22441.26,17326.07,22846.13,20650.03285714286,23574.43733333333,12090.48961672177
2011-08-27,0.0,0,0.0,0.0,5,8,3,True,False,24095.49,0.0,54171.95,21617.09285714286,23616.082666666665,12050.972613408578
2011-08-28,10686.56,6701,9.276835727264345,8.810161268297255,6,8,3,True,False,0.0,14410.25,17166.75,21617.09285714286,21810.351000000002,12050.972613408578
2011-08-29,0.0,0,0.0,0.0,0,8,3,False,False,10686.56,29617.26,0.0,21085.137142857147,21594.344666666668,12496.084533261752
2011-08-30,8805.17,4207,9.083207891148664,8.344742754417545,1,8,3,False,False,0.0,22384.02,33112.36,16854.100000000002,21594.344666666668,14043.90100558839
2011-08-31,20527.89,11542,9.92958844133259,9.353834471614912,2,8,3,False,True,8805.17,38371.37,19778.12,14914.26428571429,20784.104999999996,14090.490016781836
2011-09-01,37358.62,27850,10.528345720984841,10.23462415135353,3,9,3,False,False,20527.89,22441.26,20272.0,12365.195714285717,20809.09733333333,10222.88433347924
2011-09-02,30203.86,15375,10.315758117567894,9.640563131210074,4,9,3,False,False,37358.62,24095.49,26572.83,14496.247142857148,21378.65133333333,13652.83065443172
2011-09-03,0.0,0,0.0,0.0,5,9,3,True,False,30203.86,0.0,62074.19,15368.871428571434,21499.685666666668,14535.313524326917
2011-09-04,16930.43,10863,9.73692693700613,9.293209849798478,6,9,3,True,False,0.0,10686.56,19703.95,15368.871428571434,19430.546000000006,14535.313524326917
2011-09-05,35439.91,22266,10.475622081590267,10.010861040804457,0,9,3,False,False,16930.43,0.0,0.0,16260.852857142861,19338.095333333335,14390.952274944275
2011-09-06,25466.97,14451,10.145176863187423,9.57858809226753,1,9,3,False,False,35439.91,8805.17,7541.91,21323.69714285715,20519.425666666666,13943.882742956628
2011-09-07,21967.420000000002,13731,9.997361246543127,9.527484154577582,2,9,3,False,False,25466.97,20527.89,19743.98,23703.954285714288,21116.92766666667,12828.256671474437
2011-09-08,23048.38,15979,10.045394150015314,9.679093219320265,3,9,3,False,False,21967.420000000002,37358.62,25949.920000000002,23909.601428571437,21191.042333333335,12780.304815889465
2011-09-09,25082.86,15989,10.129979890400326,9.679718805828,4,9,3,False,False,23048.38,30203.86,19853.41,21865.281428571434,21094.324333333338,11333.049303547898
2011-09-10,0.0,0,0.0,0.0,5,9,3,True,False,25082.86,0.0,54325.27,21133.710000000003,21268.639333333336,10860.498615668308
2011-09-11,35206.92,20906,10.469026336277485,9.947839310106628,6,9,3,True,False,0.0,16930.43,17970.170000000002,21133.710000000003,19457.797000000002,10860.498615668308
2011-09-12,27777.36,16323,10.232012579288506,9.700391696525696,0,9,3,False,False,35206.92,35439.91,0.0,23744.63714285715,20032.35533333333,11834.776960397561
2011-09-13,48116.5,35000,10.781401215289279,10.463131911491967,1,9,3,False,False,27777.36,25466.97,5701.87,22649.987142857146,20958.267333333333,10889.347319713746
2011-09-14,22013.75,13433,9.999467962231666,9.50554408582681,2,9,3,False,False,48116.5,21967.420000000002,17235.95,25885.63428571429,22372.088333333333,14599.025697800122
2011-09-15,71926.69,27638,11.1834165877899,10.226983097777042,3,9,3,False,False,22013.75,23048.38,16072.710000000001,25892.25285714286,22531.348333333335,14596.963645709231
2011-09-16,23245.03,14125,10.05388964374743,9.555772349968867,4,9,3,False,False,71926.69,25082.86,48554.44,32874.868571428575,24393.147666666668,22539.637015648987
2011-09-17,0.0,0,0.0,0.0,5,9,3,True,False,23245.03,0.0,54034.98,32612.32142857143,23549.500666666667,22655.931148017597
2011-09-18,15639.55,8937,9.657622179721393,9.098067129493398,6,9,3,True,False,0.0,35206.92,17326.07,32612.32142857143,21748.33466666667,22655.931148017597
2011-09-19,46588.21,29241,10.749124248238662,10.283361310977384,0,9,3,False,False,15639.55,27777.36,0.0,29816.98285714286,21692.117333333335,23474.78399339577
2011-09-20,103377.68,42599,11.546154030241352,10.659609532257463,1,9,3,False,False,46588.21,48116.5,14410.25,32504.247142857148,23245.05766666667,24265.741194492497
2011-09-21,38472.1,19615,10.557714574771664,9.884100838735938,2,9,3,False,False,103377.68,22013.75,29617.26,40398.70142857143,26210.63866666667,36230.74514070538
2011-09-22,57734.98,32749,10.963635828347726,10.396658241063397,3,9,3,False,False,38472.1,71926.69,22384.02,42749.89428571429,26505.8,35362.4328908937
2011-09-23,31753.75,19786,10.365797599430143,9.89278043539244,4,9,3,False,False,57734.98,23245.03,38371.37,40722.50714285715,27684.16533333333,33782.40482632919
2011-09-24,0.0,0,0.0,0.0,5,9,3,True,False,31753.75,0.0,22441.26,41938.03857142857,27463.578,33196.73436733268
2011-09-25,31164.781,19424,10.347076009092595,9.874316175235847,6,9,3,True,False,0.0,15639.55,24095.49,41938.03857142857,26715.536000000004,33196.73436733268
2011-09-26,29265.511,15238,10.284199172034347,9.63161321028986,0,9,3,False,False,31164.781,46588.21,0.0,44155.92871428572,26951.179033333334,31628.463859551637
2011-09-27,29212.32,19505,10.282380048628593,9.87847738953196,1,9,3,False,False,29265.511,103377.68,10686.56,41681.25742857143,27926.696066666667,32080.88454291873
2011-09-28,39001.91,24026,10.57139153771281,10.086933476991792,2,9,3,False,False,29212.32,38472.1,0.0,31086.206000000002,28544.2214,17021.256110147147
2011-09-29,44671.27,26957,10.70710823015822,10.202035378298214,3,9,3,False,False,39001.91,57734.98,8805.17,31161.89314285715,29844.285066666664,17060.704348661147
2011-09-30,40023.44,21646,10.597245546511571,9.982622155699856,4,9,3,False,True,44671.27,31753.75,20527.89,29295.64885714286,31039.821733333334,14132.704630559765
2011-10-01,0.0,0,0.0,0.0,5,10,4,True,False,40023.44,0.0,37358.62,30477.033142857144,31689.673400000003,14706.424904387834
2011-10-02,11479.98,8322,9.348447032083758,9.026778045746095,6,10,4,True,False,0.0,31164.781,30203.86,30477.033142857144,30444.38606666667,14706.424904387834
2011-10-03,62143.07,24553,11.037210678066428,10.108630052740786,0,10,4,False,False,11479.98,29265.511,0.0,27664.91871428572,29820.256733333335,16343.871016848436
2011-10-04,38532.090000000004,23016,10.559272631653473,10.043988352323694,1,10,4,False,False,62143.07,29212.32,16930.43,32361.712857142866,31891.6924,20954.293962356664
2011-10-05,73975.56999999999,45854,11.211503700429477,10.733239522993044,2,10,4,False,False,38532.090000000004,39001.91,35439.91,33693.10857142858,32611.747733333334,21016.82337892466
2011-10-06,60258.53,34513,11.006416013118528,10.449120317807525,3,10,4,False,False,73975.56999999999,44671.27,25466.97,38689.34571428572,33896.269733333334,26044.826155010032
2011-10-07,49089.47,29636,10.80142020125764,10.296778859712584,4,10,4,False,False,60258.53,40023.44,21967.420000000002,40916.09714285715,35055.9884,27278.60931140839
2011-10-08,0.0,0,0.0,0.0,5,10,4,True,False,49089.47,0.0,23048.38,42211.24428571429,35960.05673333334,27443.883653807596
2011-10-09,12215.51,7263,9.410543594553545,8.890685920281129,6,10,4,True,False,0.0,11479.98,25082.86,42211.24428571429,35191.777400000006,27443.883653807596
2011-10-10,42962.8,24990,10.668113179647053,10.126271039034782,0,10,4,False,False,12215.51,62143.07,0.0,42316.32000000001,34762.86573333333,27307.681106308395
2011-10-11,46401.14,26633,10.745100857840475,10.18994387406209,1,10,4,False,False,42962.8,38532.090000000004,35206.92,39576.281428571434,36194.95906666666,25913.381117486006
2011-10-12,27655.2,16151,10.227605213279102,9.689799159992674,2,10,4,False,False,46401.14,73975.56999999999,27777.36,40700.43142857143,36568.099733333336,26030.950462425433
2011-10-13,32850.25,17813,10.399745074939188,9.787739943991815,3,10,4,False,False,27655.2,60258.53,48116.5,34083.235714285714,36564.02773333333,21687.53310887989
2011-10-14,32071.62,17189,10.375757985639607,9.752083098376895,4,10,4,False,False,32850.25,49089.47,22013.75,30167.767142857152,36055.15273333333,18399.060292958537
2011-10-15,0.0,0,0.0,0.0,5,10,4,True,False,32071.62,0.0,71926.69,27736.64571428572,36390.41506666666,16509.46130187157
2011-10-16,21767.94,8649,9.988239462184174,9.065314599925925,6,10,4,True,False,0.0,12215.51,23245.03,27736.64571428572,33992.858733333334,16509.46130187157
2011-10-17,46868.65,30056,10.755125623425673,10.310850857927372,0,10,4,False,False,21767.94,42962.8,0.0,29101.278571428575,33943.6224,15368.0301766735
2011-10-18,37248.16,26865,10.525384673217873,10.198616825622958,1,10,4,False,False,46868.65,46401.14,15639.55,29659.25714285715,35505.91073333333,16012.580677026739
2011-10-19,37227.88,18185,10.524840083148069,9.808407346285858,2,10,4,False,False,37248.16,27655.2,46588.21,28351.688571428578,36226.19773333333,14740.811237398504
2011-10-20,60910.3,40833,11.017173986567803,10.617270346696145,3,10,4,False,False,37227.88,32850.25,103377.68,29719.214285714294,35914.18673333333,15104.965450206373
2011-10-21,60364.01,24211,11.008164911425382,10.094603657011579,4,10,4,False,False,60910.3,32071.62,38472.1,33727.792857142864,34498.6074,19233.475226629136
2011-10-22,0.0,0,0.0,0.0,5,10,4,True,False,60364.01,0.0,57734.98,37769.56285714286,35228.337733333334,21648.530503548962
2011-10-23,12156.57,6953,9.405707300024062,8.847072312567807,6,10,4,True,False,0.0,21767.94,31753.75,37769.56285714286,33303.8384,21648.530503548962
2011-10-24,38897.89,23661,10.568720994495045,10.071625664813608,0,10,4,False,False,12156.57,46868.65,0.0,36396.51,32650.59906666667,23089.42682909502
2011-10-25,36113.86,25608,10.494459693971827,10.150699131184039,1,10,4,False,False,38897.89,37248.16,31164.781,35257.83,33947.195400000004,22679.817858266255
2011-10-26,34105.36,20101,10.437239156144662,9.908574591584685,2,10,4,False,False,36113.86,37227.88,29265.511,35095.787142857145,34112.1647,22667.27596170281
2011-10-27,55747.2,32418,10.928600401805614,10.386499949656635,3,10,4,False,False,34105.36,60910.3,29212.32,34649.71285714286,34273.493,22649.042096150337
2011-10-28,37194.58,22966,10.523945215997614,10.041813682016414,4,10,4,False,False,55747.2,60364.01,39001.91,33912.12714285714,35157.988999999994,21716.16888055664
2011-10-29,0.0,0,0.0,0.0,5,10,4,True,False,37194.58,0.0,44671.27,30602.208571428575,35097.74466666667,18546.946777111698
2011-10-30,34397.95,19943,10.445781319639831,9.900683625203394,6,10,4,True,False,0.0,12156.57,40023.44,30602.208571428575,33608.702333333335,18546.946777111698
2011-10-31,33006.87,15161,10.404501296864112,9.626547576616248,0,10,4,False,True,34397.95,38897.89,0.0,33779.548571428575,33421.186,16670.49815729214
2011-11-01,29069.56,16530,10.277481257213266,9.712992685053011,1,11,4,False,False,33006.87,36113.86,11479.98,32937.97428571429,34521.415,16517.036331822008
2011-11-02,38536.44,26592,10.55938551526812,10.18840330224294,2,11,4,False,False,29069.56,34105.36,62143.07,31931.645714285718,35107.734333333334,16505.87993100423
2011-11-03,60536.09,33435,11.011011514026977,10.417388442819046,3,11,4,False,False,38536.44,55747.2,38532.090000000004,32564.657142857148,34320.846666666665,16687.109712090853
2011-11-04,55716.47,33416,10.928049021263451,10.4168200315133,4,11,4,False,False,60536.09,37194.58,73975.56999999999,33248.78428571429,35054.31333333333,17853.34859526997
2011-11-05,0.0,0,0.0,0.0,5,11,4,True,False,55716.47,0.0,60258.53,35894.768571428576,34445.676666666666,19801.815169493435
2011-11-06,42508.590000000004,23085,10.657484976516864,10.046981652174857,6,11,4,True,False,0.0,34397.95,49089.47,35894.768571428576,32437.059,19801.815169493435
2011-11-07,28602.73,16358,10.26129240788447,9.702533483594172,0,11,4,False,False,42508.590000000004,33006.87,0.0,37053.431428571435,32217.696333333333,19936.46564622343
2011-11-08,38151.91,21582,10.549357311654186,9.97966124675897,1,11,4,False,False,28602.73,29069.56,12215.51,36424.268571428576,33171.12066666667,20153.762050430694
2011-11-09,61241.58,36888,11.022597978211442,10.515668682606062,2,11,4,False,False,38151.91,38536.44,42962.8,37721.74714285715,34035.66733333333,19892.0151524179
2011-11-10,70373.03,37955,11.16157958204327,10.54418287309365,3,11,4,False,False,61241.58,60536.09,46401.14,40965.338571428576,34644.96,21806.06267620728
2011-11-11,36932.07,23844,10.516862634637894,10.079329830732325,4,11,4,False,False,70373.03,55716.47,27655.2,42370.61571428572,35444.02300000001,23526.58281382135
2011-11-12,0.0,0,0.0,0.0,5,11,4,True,False,36932.07,0.0,32850.25,39687.130000000005,35753.252,22811.031239267384
2011-11-13,28416.01,19610,10.254743188516102,9.883845912280838,6,11,4,True,False,0.0,42508.590000000004,32071.62,39687.130000000005,34658.24366666667,22811.031239267384
2011-11-14,58595.22,32050,10.978425468365105,10.375083663110118,0,11,4,False,False,28416.01,28602.73,0.0,37673.904285714285,34536.39,23140.02608137095
2011-11-15,47535.51,26773,10.769253326355708,10.195186546345843,1,11,4,False,False,58595.22,38151.91,21767.94,41958.54571428573,36489.564,23943.24200191697
2011-11-16,48154.12,29010,10.782182745944928,10.275430347393456,2,11,4,False,False,47535.51,61241.58,46868.65,43299.060000000005,37348.483,23957.275271844508
2011-11-17,55683.49,30235,10.927456931124938,10.316788546412067,3,11,4,False,False,48154.12,70373.03,37248.16,41429.42285714286,37391.332,22806.705932821373
2011-11-18,36606.25,20224,10.508001587204427,9.914674741926692,4,11,4,False,False,55683.49,36932.07,37227.88,39330.91714285715,38005.843,20229.90758373988
2011-11-19,0.0,0,0.0,0.0,5,11,4,True,False,36606.25,0.0,60910.3,39284.37142857143,37985.122,20236.72051403867
2011-11-20,29642.39,18457,10.296994445339626,9.823253159825523,6,11,4,True,False,0.0,28416.01,60364.01,39284.37142857143,35954.77866666667,20236.72051403867
2011-11-21,45202.01,24494,10.718918956523467,10.106224294072675,0,11,4,False,False,29642.39,58595.22,0.0,39459.56857142858,34930.72466666667,20131.984545471754
2011-11-22,49438.55,31596,10.808505990148403,10.360817458359367,1,11,4,False,False,45202.01,47535.51,12156.57,37546.25285714286,36437.458333333336,18587.441321322927
2011-11-23,71722.75,38287,11.180577213022554,10.552891810148154,2,11,4,False,False,49438.55,48154.12,38897.89,37818.11571428572,37680.191,18770.908148950275
2011-11-24,38359.69,22812,10.554788516322567,10.035085827892875,3,11,4,False,False,71722.75,55683.49,36113.86,41185.06285714287,38774.353,22647.365065396818
2011-11-25,26542.33,14142,10.186533771002562,9.5569750810205,4,11,4,False,False,38359.69,36606.25,34105.36,38710.23428571429,38849.214,21726.80285343262
2011-11-26,0.0,0,0.0,0.0,5,11,4,True,False,26542.33,0.0,55747.2,37272.531428571434,38597.113000000005,22216.68288953627
2011-11-27,16969.25,10307,9.739217089999547,9.240675571772256,6,11,4,True,False,0.0,29642.39,37194.58,37272.531428571434,36738.873,22216.68288953627
2011-11-28,51632.21,27932,10.851920349096167,10.23756406455664,0,11,4,False,False,16969.25,45202.01,0.0,35462.08285714286,36064.69533333334,23425.57755255474
2011-11-29,48640.57,25886,10.792233794079653,10.161496191176417,1,11,4,False,False,51632.21,49438.55,34397.95,36380.68285714286,37785.769,23990.43612001992
2011-11-30,41396.79,24423,10.630982776746043,10.103321534414714,2,11,4,False,True,48640.57,71722.75,33006.87,36266.68571428572,38260.523,23919.83877582082
2011-12-01,44405.37,24810,10.701138206598168,10.119042382201663,3,12,4,False,False,41396.79,38359.69,29069.56,31934.405714285716,38540.187000000005,18577.571817150772
2011-12-02,44526.1,25524,10.70385327155997,10.147413643032866,4,12,4,False,False,44405.37,26542.33,38536.44,32798.07428571429,39051.380666666664,19060.326404964704
2011-12-03,0.0,0,0.0,0.0,5,12,4,True,False,44526.1,0.0,60536.09,35367.184285714284,39251.036,19287.241997517285
2011-12-04,20232.0,11321,9.915070213779195,9.334503014596605,6,12,4,True,False,0.0,16969.25,55716.47,35367.18428571429,37233.166333333334,19287.241997517285
2011-12-05,58081.090000000004,38347,10.969612633699724,10.554457654196888,0,12,4,False,False,20232.0,51632.21,0.0,35833.291428571436,36050.350666666665,18801.84055496288
2011-12-06,45989.66,27736,10.736193611376853,10.230522540940477,1,12,4,False,False,58081.090000000004,48640.57,42508.590000000004,36754.560000000005,37986.387,19834.619617849978
2011-12-07,69230.6,41011,11.145212684772911,10.621619985789982,2,12,4,False,False,45989.66,41396.79,28602.73,36375.85857142857,38102.422666666665,19593.70114430775
2011-12-08,50395.96,27476,10.827686134779972,10.221104570071097,3,12,4,False,False,69230.6,44405.37,38151.91,40352.117142857154,39456.685000000005,23263.091667326225
2011-12-09,184347.66,90553,12.124584134853665,11.413701636825127,4,12,4,False,False,50395.96,44526.1,61241.58,41207.91571428572,39864.82,23545.529603251533
